Running 1m test @ http://amd261.utah.cloudlab.us:8000/hello
  1 threads and 10 connections
  Thread calibration: mean lat.: 1.093ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.10ms  393.77us   2.57ms   66.25%
    Req/Sec   105.05    102.55   333.00     36.31%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.09ms
 75.000%    1.36ms
 90.000%    1.63ms
 99.000%    2.08ms
 99.900%    2.32ms
 99.990%    2.57ms
 99.999%    2.57ms
100.000%    2.57ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.216     0.000000            1         1.00
       0.583     0.100000          501         1.11
       0.743     0.200000          998         1.25
       0.884     0.300000         1497         1.43
       0.983     0.400000         1996         1.67
       1.088     0.500000         2497         2.00
       1.142     0.550000         2747         2.22
       1.193     0.600000         2994         2.50
       1.249     0.650000         3253         2.86
       1.301     0.700000         3498         3.33
       1.360     0.750000         3743         4.00
       1.396     0.775000         3868         4.44
       1.429     0.800000         3993         5.00
       1.469     0.825000         4118         5.71
       1.518     0.850000         4245         6.67
       1.563     0.875000         4367         8.00
       1.595     0.887500         4433         8.89
       1.628     0.900000         4493        10.00
       1.661     0.912500         4554        11.43
       1.701     0.925000         4616        13.33
       1.757     0.937500         4679        16.00
       1.776     0.943750         4711        17.78
       1.806     0.950000         4744        20.00
       1.829     0.956250         4773        22.86
       1.865     0.962500         4803        26.67
       1.896     0.968750         4835        32.00
       1.920     0.971875         4850        35.56
       1.944     0.975000         4866        40.00
       1.958     0.978125         4883        45.71
       1.980     0.981250         4897        53.33
       2.002     0.984375         4913        64.00
       2.022     0.985938         4920        71.11
       2.039     0.987500         4928        80.00
       2.065     0.989062         4936        91.43
       2.091     0.990625         4945       106.67
       2.113     0.992188         4952       128.00
       2.131     0.992969         4955       142.22
       2.135     0.993750         4959       160.00
       2.145     0.994531         4963       182.86
       2.183     0.995313         4967       213.33
       2.213     0.996094         4971       256.00
       2.223     0.996484         4973       284.44
       2.227     0.996875         4975       320.00
       2.257     0.997266         4978       365.71
       2.261     0.997656         4979       426.67
       2.283     0.998047         4981       512.00
       2.287     0.998242         4982       568.89
       2.305     0.998437         4983       640.00
       2.319     0.998633         4984       731.43
       2.323     0.998828         4985       853.33
       2.357     0.999023         4986      1024.00
       2.357     0.999121         4986      1137.78
       2.405     0.999219         4987      1280.00
       2.405     0.999316         4987      1462.86
       2.413     0.999414         4988      1706.67
       2.413     0.999512         4988      2048.00
       2.413     0.999561         4988      2275.56
       2.429     0.999609         4989      2560.00
       2.429     0.999658         4989      2925.71
       2.429     0.999707         4989      3413.33
       2.429     0.999756         4989      4096.00
       2.429     0.999780         4989      4551.11
       2.569     0.999805         4990      5120.00
       2.569     1.000000         4990          inf
#[Mean    =        1.104, StdDeviation   =        0.394]
#[Max     =        2.568, Total count    =         4990]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  6001 requests in 1.00m, 720.82KB read
Requests/sec:    100.02
Transfer/sec:     12.01KB
