Running 1m test @ http://amd261.utah.cloudlab.us:8000/hello
  10 threads and 10 connections
  Thread calibration: mean lat.: 1.039ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.027ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 0.968ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.003ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 0.999ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 0.952ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 0.875ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 0.920ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 0.979ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 0.878ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.00ms  392.03us   2.52ms   68.26%
    Req/Sec    10.52     31.43   111.00     89.90%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    0.98ms
 75.000%    1.24ms
 90.000%    1.51ms
 99.000%    2.08ms
 99.900%    2.39ms
 99.990%    2.52ms
 99.999%    2.52ms
100.000%    2.52ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.176     0.000000            1         1.00
       0.496     0.100000          501         1.11
       0.643     0.200000          999         1.25
       0.767     0.300000         1501         1.43
       0.871     0.400000         1997         1.67
       0.981     0.500000         2496         2.00
       1.032     0.550000         2745         2.22
       1.083     0.600000         2996         2.50
       1.131     0.650000         3250         2.86
       1.181     0.700000         3493         3.33
       1.236     0.750000         3744         4.00
       1.267     0.775000         3869         4.44
       1.296     0.800000         3993         5.00
       1.336     0.825000         4119         5.71
       1.382     0.850000         4243         6.67
       1.443     0.875000         4368         8.00
       1.476     0.887500         4432         8.89
       1.507     0.900000         4491        10.00
       1.541     0.912500         4554        11.43
       1.580     0.925000         4616        13.33
       1.624     0.937500         4680        16.00
       1.652     0.943750         4710        17.78
       1.688     0.950000         4741        20.00
       1.737     0.956250         4774        22.86
       1.772     0.962500         4803        26.67
       1.828     0.968750         4835        32.00
       1.861     0.971875         4850        35.56
       1.899     0.975000         4866        40.00
       1.944     0.978125         4883        45.71
       1.964     0.981250         4897        53.33
       2.013     0.984375         4913        64.00
       2.034     0.985938         4921        71.11
       2.051     0.987500         4928        80.00
       2.075     0.989062         4936        91.43
       2.099     0.990625         4944       106.67
       2.129     0.992188         4953       128.00
       2.131     0.992969         4955       142.22
       2.143     0.993750         4959       160.00
       2.179     0.994531         4963       182.86
       2.189     0.995313         4967       213.33
       2.211     0.996094         4971       256.00
       2.225     0.996484         4973       284.44
       2.249     0.996875         4975       320.00
       2.253     0.997266         4977       365.71
       2.319     0.997656         4979       426.67
       2.345     0.998047         4981       512.00
       2.349     0.998242         4982       568.89
       2.365     0.998437         4983       640.00
       2.371     0.998633         4984       731.43
       2.389     0.998828         4985       853.33
       2.395     0.999023         4986      1024.00
       2.395     0.999121         4986      1137.78
       2.413     0.999219         4987      1280.00
       2.413     0.999316         4987      1462.86
       2.443     0.999414         4988      1706.67
       2.443     0.999512         4988      2048.00
       2.443     0.999561         4988      2275.56
       2.457     0.999609         4989      2560.00
       2.457     0.999658         4989      2925.71
       2.457     0.999707         4989      3413.33
       2.457     0.999756         4989      4096.00
       2.457     0.999780         4989      4551.11
       2.523     0.999805         4990      5120.00
       2.523     1.000000         4990          inf
#[Mean    =        0.997, StdDeviation   =        0.392]
#[Max     =        2.522, Total count    =         4990]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  6010 requests in 1.00m, 721.90KB read
Requests/sec:    100.16
Transfer/sec:     12.03KB
