Running 1m test @ http://amd261.utah.cloudlab.us:8000/hello
  2 threads and 10 connections
  Thread calibration: mean lat.: 1.082ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.074ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.06ms  404.72us   2.57ms   66.49%
    Req/Sec    53.01     86.02   333.00     80.14%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.06ms
 75.000%    1.31ms
 90.000%    1.61ms
 99.000%    2.05ms
 99.900%    2.28ms
 99.990%    2.57ms
 99.999%    2.57ms
100.000%    2.57ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.221     0.000000            1         1.00
       0.526     0.100000          500         1.11
       0.679     0.200000          998         1.25
       0.818     0.300000         1498         1.43
       0.945     0.400000         1996         1.67
       1.058     0.500000         2496         2.00
       1.107     0.550000         2748         2.22
       1.162     0.600000         3000         2.50
       1.209     0.650000         3249         2.86
       1.258     0.700000         3503         3.33
       1.309     0.750000         3743         4.00
       1.339     0.775000         3871         4.44
       1.371     0.800000         3992         5.00
       1.413     0.825000         4119         5.71
       1.469     0.850000         4243         6.67
       1.527     0.875000         4368         8.00
       1.561     0.887500         4429         8.89
       1.605     0.900000         4494        10.00
       1.643     0.912500         4554        11.43
       1.694     0.925000         4618        13.33
       1.743     0.937500         4679        16.00
       1.773     0.943750         4710        17.78
       1.801     0.950000         4743        20.00
       1.822     0.956250         4773        22.86
       1.854     0.962500         4804        26.67
       1.883     0.968750         4835        32.00
       1.907     0.971875         4850        35.56
       1.924     0.975000         4868        40.00
       1.941     0.978125         4881        45.71
       1.972     0.981250         4897        53.33
       1.996     0.984375         4913        64.00
       2.009     0.985938         4920        71.11
       2.023     0.987500         4928        80.00
       2.039     0.989062         4936        91.43
       2.057     0.990625         4944       106.67
       2.085     0.992188         4952       128.00
       2.115     0.992969         4956       142.22
       2.129     0.993750         4959       160.00
       2.163     0.994531         4963       182.86
       2.185     0.995313         4967       213.33
       2.205     0.996094         4971       256.00
       2.211     0.996484         4973       284.44
       2.219     0.996875         4975       320.00
       2.231     0.997266         4977       365.71
       2.239     0.997656         4979       426.67
       2.249     0.998047         4981       512.00
       2.273     0.998242         4984       568.89
       2.273     0.998437         4984       640.00
       2.273     0.998633         4984       731.43
       2.279     0.998828         4985       853.33
       2.291     0.999023         4986      1024.00
       2.291     0.999121         4986      1137.78
       2.307     0.999219         4987      1280.00
       2.307     0.999316         4987      1462.86
       2.423     0.999414         4988      1706.67
       2.423     0.999512         4988      2048.00
       2.423     0.999561         4988      2275.56
       2.549     0.999609         4989      2560.00
       2.549     0.999658         4989      2925.71
       2.549     0.999707         4989      3413.33
       2.549     0.999756         4989      4096.00
       2.549     0.999780         4989      4551.11
       2.569     0.999805         4990      5120.00
       2.569     1.000000         4990          inf
#[Mean    =        1.060, StdDeviation   =        0.405]
#[Max     =        2.568, Total count    =         4990]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  6002 requests in 1.00m, 720.94KB read
Requests/sec:    100.03
Transfer/sec:     12.02KB
