Running 1m test @ http://amd261.utah.cloudlab.us:8001
  1 threads and 10 connections
  Thread calibration: mean lat.: 5420.186ms, rate sampling interval: 17711ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency    34.26s    13.93s    0.97m    58.94%
    Req/Sec     9.50      0.50    10.00    100.00%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%   34.37s 
 75.000%   46.14s 
 90.000%    0.90m 
 99.000%    0.97m 
 99.900%    0.97m 
 99.990%    0.97m 
 99.999%    0.97m 
100.000%    0.97m 

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

    9830.399     0.000000            1         1.00
   14737.407     0.100000           50         1.11
   19644.415     0.200000          100         1.25
   24543.231     0.300000          148         1.43
   29458.431     0.400000          200         1.67
   34373.631     0.500000          250         2.00
   36339.711     0.550000          271         2.22
   39256.063     0.600000          297         2.50
   41222.143     0.650000          320         2.86
   44171.263     0.700000          350         3.33
   46137.343     0.750000          370         4.00
   47153.151     0.775000          382         4.44
   49086.463     0.800000          401         5.00
   50069.503     0.825000          411         5.71
   51052.543     0.850000          421         6.67
   52035.583     0.875000          431         8.00
   53018.623     0.887500          441         8.89
   53968.895     0.900000          447        10.00
   54001.663     0.912500          451        11.43
   54951.935     0.925000          460        13.33
   54984.703     0.937500          462        16.00
   55934.975     0.943750          470        17.78
   55934.975     0.950000          470        20.00
   55967.743     0.956250          472        22.86
   56918.015     0.962500          480        26.67
   56918.015     0.968750          480        32.00
   56918.015     0.971875          480        35.56
   56918.015     0.975000          480        40.00
   56950.783     0.978125          482        45.71
   57901.055     0.981250          490        53.33
   57901.055     0.984375          490        64.00
   57901.055     0.985938          490        71.11
   57901.055     0.987500          490        80.00
   57901.055     0.989062          490        91.43
   57901.055     0.990625          490       106.67
   57901.055     0.992188          490       128.00
   57901.055     0.992969          490       142.22
   57901.055     0.993750          490       160.00
   57901.055     0.994531          490       182.86
   57901.055     0.995313          490       213.33
   57933.823     0.996094          492       256.00
   57933.823     1.000000          492          inf
#[Mean    =    34257.162, StdDeviation   =    13930.346]
#[Max     =    57901.056, Total count    =          492]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  588 requests in 1.00m, 70.63KB read
Requests/sec:      9.79
Transfer/sec:      1.18KB
