Running 1m test @ http://amd261.utah.cloudlab.us:8000/hello
  2 threads and 10 connections
  Thread calibration: mean lat.: 1.094ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.048ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.07ms  399.99us   2.40ms   65.85%
    Req/Sec    52.93     86.19   333.00     80.47%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.07ms
 75.000%    1.34ms
 90.000%    1.61ms
 99.000%    2.05ms
 99.900%    2.33ms
 99.990%    2.40ms
 99.999%    2.40ms
100.000%    2.40ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.217     0.000000            2         1.00
       0.536     0.100000          499         1.11
       0.702     0.200000         1001         1.25
       0.847     0.300000         1499         1.43
       0.956     0.400000         1998         1.67
       1.065     0.500000         2498         2.00
       1.118     0.550000         2745         2.22
       1.170     0.600000         2999         2.50
       1.229     0.650000         3245         2.86
       1.283     0.700000         3496         3.33
       1.344     0.750000         3746         4.00
       1.381     0.775000         3870         4.44
       1.412     0.800000         3993         5.00
       1.451     0.825000         4119         5.71
       1.496     0.850000         4242         6.67
       1.548     0.875000         4369         8.00
       1.576     0.887500         4430         8.89
       1.612     0.900000         4495        10.00
       1.641     0.912500         4554        11.43
       1.669     0.925000         4617        13.33
       1.718     0.937500         4679        16.00
       1.740     0.943750         4711        17.78
       1.761     0.950000         4742        20.00
       1.786     0.956250         4772        22.86
       1.814     0.962500         4803        26.67
       1.842     0.968750         4835        32.00
       1.857     0.971875         4851        35.56
       1.877     0.975000         4866        40.00
       1.898     0.978125         4882        45.71
       1.919     0.981250         4897        53.33
       1.939     0.984375         4913        64.00
       1.957     0.985938         4920        71.11
       1.991     0.987500         4928        80.00
       2.035     0.989062         4936        91.43
       2.065     0.990625         4945       106.67
       2.097     0.992188         4952       128.00
       2.113     0.992969         4955       142.22
       2.133     0.993750         4959       160.00
       2.149     0.994531         4963       182.86
       2.167     0.995313         4967       213.33
       2.207     0.996094         4971       256.00
       2.215     0.996484         4973       284.44
       2.219     0.996875         4975       320.00
       2.237     0.997266         4977       365.71
       2.245     0.997656         4979       426.67
       2.261     0.998047         4981       512.00
       2.271     0.998242         4982       568.89
       2.289     0.998437         4983       640.00
       2.293     0.998633         4984       731.43
       2.333     0.998828         4986       853.33
       2.333     0.999023         4986      1024.00
       2.333     0.999121         4986      1137.78
       2.353     0.999219         4987      1280.00
       2.353     0.999316         4987      1462.86
       2.375     0.999414         4988      1706.67
       2.375     0.999512         4988      2048.00
       2.375     0.999561         4988      2275.56
       2.387     0.999609         4989      2560.00
       2.387     0.999658         4989      2925.71
       2.387     0.999707         4989      3413.33
       2.387     0.999756         4989      4096.00
       2.387     0.999780         4989      4551.11
       2.397     0.999805         4990      5120.00
       2.397     1.000000         4990          inf
#[Mean    =        1.074, StdDeviation   =        0.400]
#[Max     =        2.396, Total count    =         4990]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  6002 requests in 1.00m, 720.94KB read
Requests/sec:    100.03
Transfer/sec:     12.02KB
