Running 1m test @ http://amd261.utah.cloudlab.us:8000/hello
  2 threads and 50 connections
  Thread calibration: mean lat.: 5.901ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 5.869ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.05ms  391.82us   2.24ms   66.46%
    Req/Sec    52.71     91.95   333.00     77.11%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.06ms
 75.000%    1.31ms
 90.000%    1.57ms
 99.000%    2.03ms
 99.900%    2.19ms
 99.990%    2.24ms
 99.999%    2.24ms
100.000%    2.24ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.205     0.000000            1         1.00
       0.531     0.100000          496         1.11
       0.681     0.200000          992         1.25
       0.823     0.300000         1489         1.43
       0.947     0.400000         1982         1.67
       1.058     0.500000         2476         2.00
       1.108     0.550000         2725         2.22
       1.157     0.600000         2975         2.50
       1.208     0.650000         3221         2.86
       1.253     0.700000         3465         3.33
       1.309     0.750000         3715         4.00
       1.335     0.775000         3838         4.44
       1.369     0.800000         3962         5.00
       1.406     0.825000         4084         5.71
       1.450     0.850000         4209         6.67
       1.502     0.875000         4332         8.00
       1.534     0.887500         4394         8.89
       1.567     0.900000         4459        10.00
       1.600     0.912500         4517        11.43
       1.641     0.925000         4579        13.33
       1.686     0.937500         4641        16.00
       1.712     0.943750         4672        17.78
       1.733     0.950000         4703        20.00
       1.766     0.956250         4735        22.86
       1.800     0.962500         4765        26.67
       1.836     0.968750         4797        32.00
       1.860     0.971875         4812        35.56
       1.886     0.975000         4827        40.00
       1.926     0.978125         4844        45.71
       1.950     0.981250         4859        53.33
       1.975     0.984375         4873        64.00
       2.002     0.985938         4881        71.11
       2.014     0.987500         4889        80.00
       2.024     0.989062         4896        91.43
       2.040     0.990625         4904       106.67
       2.065     0.992188         4912       128.00
       2.073     0.992969         4916       142.22
       2.079     0.993750         4921       160.00
       2.093     0.994531         4923       182.86
       2.111     0.995313         4927       213.33
       2.117     0.996094         4931       256.00
       2.131     0.996484         4933       284.44
       2.135     0.996875         4935       320.00
       2.151     0.997266         4937       365.71
       2.169     0.997656         4939       426.67
       2.179     0.998047         4941       512.00
       2.185     0.998242         4942       568.89
       2.187     0.998437         4944       640.00
       2.187     0.998633         4944       731.43
       2.195     0.998828         4945       853.33
       2.203     0.999023         4946      1024.00
       2.203     0.999121         4946      1137.78
       2.213     0.999219         4948      1280.00
       2.213     0.999316         4948      1462.86
       2.213     0.999414         4948      1706.67
       2.213     0.999512         4948      2048.00
       2.213     0.999561         4948      2275.56
       2.223     0.999609         4949      2560.00
       2.223     0.999658         4949      2925.71
       2.223     0.999707         4949      3413.33
       2.223     0.999756         4949      4096.00
       2.223     0.999780         4949      4551.11
       2.239     0.999805         4950      5120.00
       2.239     1.000000         4950          inf
#[Mean    =        1.054, StdDeviation   =        0.392]
#[Max     =        2.238, Total count    =         4950]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  6002 requests in 1.00m, 720.94KB read
Requests/sec:    100.03
Transfer/sec:     12.02KB
