Running 1m test @ http://amd261.utah.cloudlab.us:8000/hello
  2 threads and 20 connections
  Thread calibration: mean lat.: 23.021ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 23.012ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.07ms  396.13us   2.50ms   66.27%
    Req/Sec    52.91     89.19   333.00     78.38%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.07ms
 75.000%    1.34ms
 90.000%    1.59ms
 99.000%    2.09ms
 99.900%    2.32ms
 99.990%    2.50ms
 99.999%    2.50ms
100.000%    2.50ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.187     0.000000            1         1.00
       0.547     0.100000          498         1.11
       0.705     0.200000          999         1.25
       0.828     0.300000         1500         1.43
       0.938     0.400000         1998         1.67
       1.070     0.500000         2490         2.00
       1.131     0.550000         2740         2.22
       1.182     0.600000         2992         2.50
       1.242     0.650000         3238         2.86
       1.290     0.700000         3488         3.33
       1.344     0.750000         3735         4.00
       1.373     0.775000         3864         4.44
       1.404     0.800000         3989         5.00
       1.440     0.825000         4111         5.71
       1.479     0.850000         4237         6.67
       1.529     0.875000         4360         8.00
       1.552     0.887500         4421         8.89
       1.586     0.900000         4482        10.00
       1.614     0.912500         4546        11.43
       1.644     0.925000         4607        13.33
       1.689     0.937500         4669        16.00
       1.710     0.943750         4701        17.78
       1.729     0.950000         4732        20.00
       1.758     0.956250         4763        22.86
       1.799     0.962500         4796        26.67
       1.840     0.968750         4825        32.00
       1.860     0.971875         4840        35.56
       1.887     0.975000         4856        40.00
       1.922     0.978125         4872        45.71
       1.951     0.981250         4887        53.33
       1.980     0.984375         4903        64.00
       2.006     0.985938         4910        71.11
       2.039     0.987500         4919        80.00
       2.073     0.989062         4927        91.43
       2.097     0.990625         4934       106.67
       2.121     0.992188         4942       128.00
       2.127     0.992969         4945       142.22
       2.139     0.993750         4949       160.00
       2.151     0.994531         4953       182.86
       2.185     0.995313         4957       213.33
       2.195     0.996094         4961       256.00
       2.203     0.996484         4963       284.44
       2.209     0.996875         4966       320.00
       2.241     0.997266         4967       365.71
       2.253     0.997656         4969       426.67
       2.261     0.998047         4972       512.00
       2.261     0.998242         4972       568.89
       2.287     0.998437         4973       640.00
       2.301     0.998633         4974       731.43
       2.323     0.998828         4975       853.33
       2.355     0.999023         4976      1024.00
       2.355     0.999121         4976      1137.78
       2.391     0.999219         4977      1280.00
       2.391     0.999316         4977      1462.86
       2.395     0.999414         4978      1706.67
       2.395     0.999512         4978      2048.00
       2.395     0.999561         4978      2275.56
       2.441     0.999609         4979      2560.00
       2.441     0.999658         4979      2925.71
       2.441     0.999707         4979      3413.33
       2.441     0.999756         4979      4096.00
       2.441     0.999780         4979      4551.11
       2.503     0.999805         4980      5120.00
       2.503     1.000000         4980          inf
#[Mean    =        1.072, StdDeviation   =        0.396]
#[Max     =        2.502, Total count    =         4980]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  6002 requests in 1.00m, 720.94KB read
Requests/sec:    100.03
Transfer/sec:     12.02KB
