Running 1m test @ http://amd261.utah.cloudlab.us:8000
  24 threads and 50 connections
  Thread calibration: mean lat.: 1.181ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.140ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.097ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 0.950ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.028ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 0.981ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.013ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.029ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.046ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.012ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.075ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.048ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.174ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.014ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 0.939ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.042ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.194ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.190ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.108ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.170ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.123ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.026ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.020ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.139ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     0.94ms  368.79us   2.35ms   66.55%
    Req/Sec    21.93     54.53   222.00     84.20%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    0.95ms
 75.000%    1.19ms
 90.000%    1.41ms
 99.000%    1.81ms
 99.900%    2.12ms
 99.990%    2.28ms
 99.999%    2.36ms
100.000%    2.36ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.114     0.000000            1         1.00
       0.444     0.100000         2506         1.11
       0.596     0.200000         5004         1.25
       0.721     0.300000         7503         1.43
       0.838     0.400000         9991         1.67
       0.946     0.500000        12498         2.00
       0.997     0.550000        13732         2.22
       1.044     0.600000        14976         2.50
       1.092     0.650000        16242         2.86
       1.141     0.700000        17474         3.33
       1.190     0.750000        18729         4.00
       1.215     0.775000        19356         4.44
       1.246     0.800000        19980         5.00
       1.279     0.825000        20598         5.71
       1.317     0.850000        21226         6.67
       1.362     0.875000        21847         8.00
       1.389     0.887500        22160         8.89
       1.415     0.900000        22466        10.00
       1.444     0.912500        22776        11.43
       1.474     0.925000        23092        13.33
       1.513     0.937500        23401        16.00
       1.535     0.943750        23558        17.78
       1.559     0.950000        23714        20.00
       1.584     0.956250        23869        22.86
       1.607     0.962500        24027        26.67
       1.637     0.968750        24184        32.00
       1.655     0.971875        24264        35.56
       1.677     0.975000        24337        40.00
       1.695     0.978125        24415        45.71
       1.720     0.981250        24495        53.33
       1.742     0.984375        24570        64.00
       1.763     0.985938        24609        71.11
       1.780     0.987500        24650        80.00
       1.794     0.989062        24688        91.43
       1.814     0.990625        24726       106.67
       1.839     0.992188        24765       128.00
       1.848     0.992969        24786       142.22
       1.862     0.993750        24805       160.00
       1.882     0.994531        24824       182.86
       1.905     0.995313        24843       213.33
       1.932     0.996094        24863       256.00
       1.947     0.996484        24873       284.44
       1.962     0.996875        24882       320.00
       1.987     0.997266        24893       365.71
       2.003     0.997656        24903       426.67
       2.019     0.998047        24912       512.00
       2.057     0.998242        24917       568.89
       2.071     0.998437        24921       640.00
       2.081     0.998633        24927       731.43
       2.097     0.998828        24931       853.33
       2.125     0.999023        24936      1024.00
       2.133     0.999121        24939      1137.78
       2.141     0.999219        24941      1280.00
       2.169     0.999316        24943      1462.86
       2.183     0.999414        24946      1706.67
       2.207     0.999512        24948      2048.00
       2.221     0.999561        24950      2275.56
       2.233     0.999609        24951      2560.00
       2.241     0.999658        24952      2925.71
       2.261     0.999707        24953      3413.33
       2.265     0.999756        24954      4096.00
       2.275     0.999780        24956      4551.11
       2.275     0.999805        24956      5120.00
       2.275     0.999829        24956      5851.43
       2.281     0.999854        24958      6826.67
       2.281     0.999878        24958      8192.00
       2.281     0.999890        24958      9102.22
       2.281     0.999902        24958     10240.00
       2.281     0.999915        24958     11702.86
       2.323     0.999927        24959     13653.33
       2.323     0.999939        24959     16384.00
       2.323     0.999945        24959     18204.44
       2.323     0.999951        24959     20480.00
       2.323     0.999957        24959     23405.71
       2.355     0.999963        24960     27306.67
       2.355     1.000000        24960          inf
#[Mean    =        0.938, StdDeviation   =        0.369]
#[Max     =        2.354, Total count    =        24960]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  30024 requests in 1.00m, 3.52MB read
Requests/sec:    500.39
Transfer/sec:     60.11KB
