Running 1m test @ http://amd261.utah.cloudlab.us:8000/hello
  1 threads and 25 connections
  Thread calibration: mean lat.: 9.963ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.09ms  425.18us   2.49ms   66.09%
    Req/Sec   105.11    105.46   333.00     79.75%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.10ms
 75.000%    1.37ms
 90.000%    1.66ms
 99.000%    2.12ms
 99.900%    2.38ms
 99.990%    2.49ms
 99.999%    2.49ms
100.000%    2.49ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.238     0.000000            1         1.00
       0.532     0.100000          498         1.11
       0.689     0.200000          995         1.25
       0.822     0.300000         1495         1.43
       0.957     0.400000         1990         1.67
       1.096     0.500000         2490         2.00
       1.152     0.550000         2738         2.22
       1.207     0.600000         2990         2.50
       1.262     0.650000         3236         2.86
       1.317     0.700000         3487         3.33
       1.372     0.750000         3734         4.00
       1.405     0.775000         3856         4.44
       1.439     0.800000         3980         5.00
       1.480     0.825000         4106         5.71
       1.525     0.850000         4229         6.67
       1.586     0.875000         4354         8.00
       1.618     0.887500         4417         8.89
       1.656     0.900000         4478        10.00
       1.695     0.912500         4540        11.43
       1.741     0.925000         4603        13.33
       1.790     0.937500         4665        16.00
       1.816     0.943750         4696        17.78
       1.853     0.950000         4727        20.00
       1.880     0.956250         4758        22.86
       1.914     0.962500         4790        26.67
       1.944     0.968750         4821        32.00
       1.968     0.971875         4836        35.56
       1.985     0.975000         4851        40.00
       2.010     0.978125         4867        45.71
       2.032     0.981250         4882        53.33
       2.051     0.984375         4898        64.00
       2.077     0.985938         4906        71.11
       2.087     0.987500         4913        80.00
       2.099     0.989062         4921        91.43
       2.129     0.990625         4929       106.67
       2.155     0.992188         4938       128.00
       2.163     0.992969         4941       142.22
       2.171     0.993750         4944       160.00
       2.213     0.994531         4948       182.86
       2.223     0.995313         4952       213.33
       2.239     0.996094         4956       256.00
       2.247     0.996484         4959       284.44
       2.251     0.996875         4960       320.00
       2.283     0.997266         4962       365.71
       2.289     0.997656         4964       426.67
       2.307     0.998047         4966       512.00
       2.335     0.998242         4967       568.89
       2.353     0.998437         4968       640.00
       2.357     0.998633         4969       731.43
       2.377     0.998828         4971       853.33
       2.377     0.999023         4971      1024.00
       2.377     0.999121         4971      1137.78
       2.381     0.999219         4972      1280.00
       2.381     0.999316         4972      1462.86
       2.383     0.999414         4973      1706.67
       2.383     0.999512         4973      2048.00
       2.383     0.999561         4973      2275.56
       2.449     0.999609         4974      2560.00
       2.449     0.999658         4974      2925.71
       2.449     0.999707         4974      3413.33
       2.449     0.999756         4974      4096.00
       2.449     0.999780         4974      4551.11
       2.489     0.999805         4975      5120.00
       2.489     1.000000         4975          inf
#[Mean    =        1.092, StdDeviation   =        0.425]
#[Max     =        2.488, Total count    =         4975]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  6001 requests in 1.00m, 720.82KB read
Requests/sec:    100.01
Transfer/sec:     12.01KB
